FID,mode,season,year,route_id,route_name,direction_id,day_type_id,time_period_id,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,stop_order_real,main_branch,ashmont_branch,braintree_branch,average_flow_min,day_type_weekday,stop_Alewife,stop_Andrew,stop_Ashmont,stop_Braintree,stop_Broadway,stop_Central,stop_Charles/MGH,stop_Davis,stop_Downtown Crossing,stop_Fields Corner,stop_Harvard,stop_JFK/Umass,stop_Kendall/MIT,stop_North Quincy,stop_Park Street,stop_Porter,stop_Quincy Adams,stop_Quincy Center,stop_Savin Hill,stop_Shawmut,stop_South Station,stop_Wollaston,time_period_AM_PEAK,time_period_EARLY_AM,time_period_EVENING,time_period_LATE_EVENING,time_period_MIDDAY_BASE,time_period_MIDDAY_SCHOOL,time_period_NIGHT,time_period_PM_PEAK,time_period_VERY_EARLY_MORNING
5534,1,Fall,2019,Red,Red Line,0,1,8,place-smmnl,103,13169,77,1,171,392,16.0,0,1,0,3.2941176470588234,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5535,1,Fall,2019,Red,Red Line,1,1,6,place-qamnl,31378,1842,77,408,24,789,,0,0,1,5.295302013422819,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5536,1,Fall,2019,Red,Red Line,1,1,1,place-sstat,3645,19809,77,47,257,1207,,1,0,0,6.743016759776537,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5537,1,Fall,2019,Red,Red Line,0,1,8,place-sstat,34679,19308,77,450,251,2559,10.0,1,0,0,21.50420168067227,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5538,1,Fall,2019,Red,Red Line,1,1,6,place-qnctr,51042,8702,77,663,113,1339,,0,0,1,8.986577181208053,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5539,1,Fall,2019,Red,Red Line,1,1,1,place-wlsta,12602,153,77,164,2,577,,0,0,1,3.223463687150838,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5540,1,Fall,2019,Red,Red Line,0,1,8,place-wlsta,961,16452,77,12,214,636,15.0,0,0,1,5.34453781512605,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5541,1,Fall,2019,Red,Red Line,1,1,6,place-shmnl,12448,3474,77,162,45,1508,,0,1,0,10.120805369127517,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5542,1,Fall,2019,Red,Red Line,1,1,2,place-alfcl,0,25144,77,0,327,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5543,1,Fall,2019,Red,Red Line,0,1,9,place-alfcl,603,0,77,8,0,8,1.0,1,0,0,0.0446927374301676,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5544,1,Fall,2019,Red,Red Line,1,1,6,place-smmnl,13901,3620,77,181,47,1038,,0,1,0,6.966442953020135,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
5545,1,Fall,2019,Red,Red Line,1,1,2,place-andrw,28326,22273,77,368,289,5581,,1,0,0,94.59322033898304,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5546,1,Fall,2019,Red,Red Line,0,1,9,place-andrw,1080,2548,77,14,33,328,12.0,1,0,0,1.8324022346368716,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5547,1,Fall,2019,Red,Red Line,1,1,6,place-sstat,469317,53492,77,6095,695,10701,,1,0,0,71.81879194630872,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5548,1,Fall,2019,Red,Red Line,1,1,2,place-asmnl,103444,0,77,1343,0,1343,,0,1,0,22.76271186440678,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5549,1,Fall,2019,Red,Red Line,0,1,9,place-asmnl,0,910,77,0,12,0,17.0,0,1,0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5550,1,Fall,2019,Red,Red Line,1,1,6,place-wlsta,13217,6792,77,172,88,1423,,0,0,1,9.550335570469798,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5551,1,Fall,2019,Red,Red Line,1,1,7,place-alfcl,0,165086,77,0,2144,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5552,1,Fall,2019,Red,Red Line,1,1,7,place-andrw,20013,11973,77,260,155,2195,,1,0,0,10.502392344497608,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5553,1,Fall,2019,Red,Red Line,1,1,7,place-asmnl,40482,0,77,526,0,526,,0,1,0,2.5167464114832536,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5554,1,Fall,2019,Red,Red Line,1,1,7,place-brdwy,32342,9833,77,420,128,2488,,1,0,0,11.904306220095695,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5555,1,Fall,2019,Red,Red Line,1,1,7,place-brntn,13484,0,77,175,0,175,,0,0,1,0.8373205741626795,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5556,1,Fall,2019,Red,Red Line,1,1,7,place-chmnl,62786,27055,77,815,351,8154,,1,0,0,39.014354066985646,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5557,1,Fall,2019,Red,Red Line,1,1,7,place-cntsq,79696,162964,77,1035,2116,7788,,1,0,0,37.26315789473684,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5558,1,Fall,2019,Red,Red Line,1,1,7,place-davis,6037,229692,77,78,2983,2144,,1,0,0,10.258373205741627,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5559,1,Fall,2019,Red,Red Line,1,1,7,place-dwnxg,172740,105452,77,2243,1370,5635,,1,0,0,26.961722488038276,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5560,1,Fall,2019,Red,Red Line,1,1,7,place-fldcr,18560,7113,77,241,92,733,,0,1,0,3.507177033492823,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5561,1,Fall,2019,Red,Red Line,1,1,7,place-harsq,70628,140972,77,917,1831,6874,,1,0,0,32.889952153110045,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5562,1,Fall,2019,Red,Red Line,1,1,7,place-jfk,49491,15390,77,643,200,2091,,1,0,0,10.004784688995215,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5563,1,Fall,2019,Red,Red Line,1,1,7,place-knncl,116818,61766,77,1517,802,8869,,1,0,0,42.43540669856459,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5564,1,Fall,2019,Red,Red Line,1,1,7,place-nqncy,17752,5899,77,231,77,864,,0,0,1,4.133971291866029,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5565,1,Fall,2019,Red,Red Line,1,1,7,place-pktrm,252883,94623,77,3284,1229,7690,,1,0,0,36.79425837320574,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5566,1,Fall,2019,Red,Red Line,1,1,7,place-portr,12196,152783,77,158,1984,5049,,1,0,0,24.157894736842106,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5567,1,Fall,2019,Red,Red Line,0,1,9,place-brdwy,1128,1733,77,15,23,347,11.0,1,0,0,1.9385474860335195,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5568,1,Fall,2019,Red,Red Line,0,1,9,place-brntn,0,107,77,0,1,0,18.0,0,0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5569,1,Fall,2019,Red,Red Line,0,1,9,place-chmnl,1302,604,77,17,8,186,7.0,1,0,0,1.0391061452513966,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5570,1,Fall,2019,Red,Red Line,0,1,9,place-cntsq,3672,904,77,48,12,142,5.0,1,0,0,0.7932960893854749,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5571,1,Fall,2019,Red,Red Line,0,1,9,place-davis,1729,39,77,22,1,30,2.0,1,0,0,0.16759776536312848,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5572,1,Fall,2019,Red,Red Line,1,1,2,place-brdwy,17757,17991,77,231,234,5578,,1,0,0,94.54237288135593,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5573,1,Fall,2019,Red,Red Line,0,1,9,place-dwnxg,6541,2822,77,85,37,302,9.0,1,0,0,1.687150837988827,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5574,1,Fall,2019,Red,Red Line,1,1,2,place-brntn,96199,0,77,1249,0,1249,,0,0,1,21.16949152542373,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5575,1,Fall,2019,Red,Red Line,0,1,9,place-fldcr,264,6012,77,3,78,90,15.0,0,1,0,0.5027932960893855,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5576,1,Fall,2019,Red,Red Line,1,1,2,place-chmnl,4774,105056,77,62,1364,2457,,1,0,0,41.644067796610166,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5577,1,Fall,2019,Red,Red Line,0,1,9,place-harsq,5108,374,77,66,5,106,4.0,1,0,0,0.5921787709497207,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5578,1,Fall,2019,Red,Red Line,1,1,2,place-cntsq,4272,36905,77,55,479,945,,1,0,0,16.016949152542374,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5579,1,Fall,2019,Red,Red Line,0,1,9,place-jfk,1065,3637,77,14,47,147,13.0,1,0,0,0.8212290502793296,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5580,1,Fall,2019,Red,Red Line,1,1,2,place-davis,3082,9795,77,40,127,327,,1,0,0,5.5423728813559325,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5581,1,Fall,2019,Red,Red Line,0,1,9,place-knncl,3190,502,77,41,7,177,6.0,1,0,0,0.9888268156424581,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5582,1,Fall,2019,Red,Red Line,1,1,2,place-dwnxg,57229,120148,77,743,1560,4671,,1,0,0,79.16949152542372,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5583,1,Fall,2019,Red,Red Line,0,1,9,place-nqncy,161,2087,77,2,27,82,14.0,0,0,1,0.4581005586592179,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
